state_name,domain_desc,prodn_practice_desc,end_code,week_ending,location_desc,country_code,year,county_code,statisticcat_desc,agg_level_desc,county_ansi,CV (%),short_desc,asd_code,commodity_desc,asd_desc,domaincat_desc,freq_desc,country_name,load_time,state_fips_code,class_desc,county_name,group_desc,Value,sector_desc,unit_desc,watershed_code,reference_period_desc,zip_5,state_ansi,util_practice_desc,begin_code,source_desc,congr_district_code,state_alpha,watershed_desc,region_desc
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,11,,VIRGINIA,9000,2014,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2016-02-25 15:03:13,51,YOUNG,,POULTRY,"2,251,000",ANIMALS & PRODUCTS,HEAD,00000000,NOV,,51,"SLAUGHTER, FI",11,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,12,,VIRGINIA,9000,2014,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2016-02-25 15:03:13,51,YOUNG,,POULTRY,"2,263,000",ANIMALS & PRODUCTS,HEAD,00000000,DEC,,51,"SLAUGHTER, FI",12,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,01,,VIRGINIA,9000,2013,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2015-02-25 15:11:45,51,YOUNG,,POULTRY,"2,437,000",ANIMALS & PRODUCTS,HEAD,00000000,JAN,,51,"SLAUGHTER, FI",01,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,02,,VIRGINIA,9000,2013,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2015-02-25 15:11:45,51,YOUNG,,POULTRY,"2,051,000",ANIMALS & PRODUCTS,HEAD,00000000,FEB,,51,"SLAUGHTER, FI",02,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,03,,VIRGINIA,9000,2013,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2015-02-25 15:11:45,51,YOUNG,,POULTRY,"1,912,000",ANIMALS & PRODUCTS,HEAD,00000000,MAR,,51,"SLAUGHTER, FI",03,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,04,,VIRGINIA,9000,2013,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2015-02-25 15:11:45,51,YOUNG,,POULTRY,"2,354,000",ANIMALS & PRODUCTS,HEAD,00000000,APR,,51,"SLAUGHTER, FI",04,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,05,,VIRGINIA,9000,2013,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2015-02-25 15:11:45,51,YOUNG,,POULTRY,"2,235,000",ANIMALS & PRODUCTS,HEAD,00000000,MAY,,51,"SLAUGHTER, FI",05,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,06,,VIRGINIA,9000,2013,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2015-02-25 15:11:45,51,YOUNG,,POULTRY,"2,043,000",ANIMALS & PRODUCTS,HEAD,00000000,JUN,,51,"SLAUGHTER, FI",06,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,07,,VIRGINIA,9000,2013,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2015-02-25 15:11:45,51,YOUNG,,POULTRY,"2,234,000",ANIMALS & PRODUCTS,HEAD,00000000,JUL,,51,"SLAUGHTER, FI",07,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,08,,VIRGINIA,9000,2013,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2015-02-25 15:11:45,51,YOUNG,,POULTRY,"2,221,000",ANIMALS & PRODUCTS,HEAD,00000000,AUG,,51,"SLAUGHTER, FI",08,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,09,,VIRGINIA,9000,2013,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2015-02-25 15:11:45,51,YOUNG,,POULTRY,"2,021,000",ANIMALS & PRODUCTS,HEAD,00000000,SEP,,51,"SLAUGHTER, FI",09,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,10,,VIRGINIA,9000,2013,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2015-02-25 15:11:45,51,YOUNG,,POULTRY,"2,408,000",ANIMALS & PRODUCTS,HEAD,00000000,OCT,,51,"SLAUGHTER, FI",10,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,11,,VIRGINIA,9000,2013,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2015-02-25 15:11:45,51,YOUNG,,POULTRY,"2,279,000",ANIMALS & PRODUCTS,HEAD,00000000,NOV,,51,"SLAUGHTER, FI",11,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,12,,VIRGINIA,9000,2013,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2015-02-25 15:11:45,51,YOUNG,,POULTRY,"2,032,000",ANIMALS & PRODUCTS,HEAD,00000000,DEC,,51,"SLAUGHTER, FI",12,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,01,,VIRGINIA,9000,2012,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2014-02-25 15:04:44,51,YOUNG,,POULTRY,"2,218,000",ANIMALS & PRODUCTS,HEAD,00000000,JAN,,51,"SLAUGHTER, FI",01,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,02,,VIRGINIA,9000,2012,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2014-02-25 15:04:44,51,YOUNG,,POULTRY,"2,173,000",ANIMALS & PRODUCTS,HEAD,00000000,FEB,,51,"SLAUGHTER, FI",02,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,03,,VIRGINIA,9000,2012,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2014-02-25 15:04:44,51,YOUNG,,POULTRY,"2,367,000",ANIMALS & PRODUCTS,HEAD,00000000,MAR,,51,"SLAUGHTER, FI",03,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,04,,VIRGINIA,9000,2012,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2014-02-25 15:04:44,51,YOUNG,,POULTRY,"2,045,000",ANIMALS & PRODUCTS,HEAD,00000000,APR,,51,"SLAUGHTER, FI",04,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,05,,VIRGINIA,9000,2012,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2014-02-25 15:04:44,51,YOUNG,,POULTRY,"2,332,000",ANIMALS & PRODUCTS,HEAD,00000000,MAY,,51,"SLAUGHTER, FI",05,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,06,,VIRGINIA,9000,2012,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2014-02-25 15:04:44,51,YOUNG,,POULTRY,"2,167,000",ANIMALS & PRODUCTS,HEAD,00000000,JUN,,51,"SLAUGHTER, FI",06,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,07,,VIRGINIA,9000,2012,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2014-02-25 15:04:44,51,YOUNG,,POULTRY,"2,213,000",ANIMALS & PRODUCTS,HEAD,00000000,JUL,,51,"SLAUGHTER, FI",07,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,08,,VIRGINIA,9000,2012,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2014-02-25 15:04:44,51,YOUNG,,POULTRY,"2,404,000",ANIMALS & PRODUCTS,HEAD,00000000,AUG,,51,"SLAUGHTER, FI",08,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,09,,VIRGINIA,9000,2012,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2014-02-25 15:04:44,51,YOUNG,,POULTRY,"2,071,000",ANIMALS & PRODUCTS,HEAD,00000000,SEP,,51,"SLAUGHTER, FI",09,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,10,,VIRGINIA,9000,2012,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2014-02-25 15:04:44,51,YOUNG,,POULTRY,"2,675,000",ANIMALS & PRODUCTS,HEAD,00000000,OCT,,51,"SLAUGHTER, FI",10,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,11,,VIRGINIA,9000,2012,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2014-02-25 15:04:44,51,YOUNG,,POULTRY,"2,465,000",ANIMALS & PRODUCTS,HEAD,00000000,NOV,,51,"SLAUGHTER, FI",11,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,12,,VIRGINIA,9000,2012,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2014-02-25 15:04:44,51,YOUNG,,POULTRY,"2,132,000",ANIMALS & PRODUCTS,HEAD,00000000,DEC,,51,"SLAUGHTER, FI",12,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,01,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,222,000",ANIMALS & PRODUCTS,HEAD,00000000,JAN,,51,"SLAUGHTER, FI",01,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,02,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,167,000",ANIMALS & PRODUCTS,HEAD,00000000,FEB,,51,"SLAUGHTER, FI",02,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,03,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,458,000",ANIMALS & PRODUCTS,HEAD,00000000,MAR,,51,"SLAUGHTER, FI",03,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,04,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,122,000",ANIMALS & PRODUCTS,HEAD,00000000,APR,,51,"SLAUGHTER, FI",04,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,05,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,205,000",ANIMALS & PRODUCTS,HEAD,00000000,MAY,,51,"SLAUGHTER, FI",05,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,06,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,400,000",ANIMALS & PRODUCTS,HEAD,00000000,JUN,,51,"SLAUGHTER, FI",06,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,07,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,126,000",ANIMALS & PRODUCTS,HEAD,00000000,JUL,,51,"SLAUGHTER, FI",07,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,08,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,437,000",ANIMALS & PRODUCTS,HEAD,00000000,AUG,,51,"SLAUGHTER, FI",08,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,09,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,306,000",ANIMALS & PRODUCTS,HEAD,00000000,SEP,,51,"SLAUGHTER, FI",09,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,10,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,570,000",ANIMALS & PRODUCTS,HEAD,00000000,OCT,,51,"SLAUGHTER, FI",10,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,11,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,421,000",ANIMALS & PRODUCTS,HEAD,00000000,NOV,,51,"SLAUGHTER, FI",11,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,12,,VIRGINIA,9000,2011,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2013-02-25 15:11:14,51,YOUNG,,POULTRY,"2,130,000",ANIMALS & PRODUCTS,HEAD,00000000,DEC,,51,"SLAUGHTER, FI",12,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,01,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,068,000",ANIMALS & PRODUCTS,HEAD,00000000,JAN,,51,"SLAUGHTER, FI",01,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,02,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,040,000",ANIMALS & PRODUCTS,HEAD,00000000,FEB,,51,"SLAUGHTER, FI",02,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,03,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,485,000",ANIMALS & PRODUCTS,HEAD,00000000,MAR,,51,"SLAUGHTER, FI",03,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,04,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,213,000",ANIMALS & PRODUCTS,HEAD,00000000,APR,,51,"SLAUGHTER, FI",04,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,05,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,068,000",ANIMALS & PRODUCTS,HEAD,00000000,MAY,,51,"SLAUGHTER, FI",05,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,06,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,316,000",ANIMALS & PRODUCTS,HEAD,00000000,JUN,,51,"SLAUGHTER, FI",06,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,07,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,309,000",ANIMALS & PRODUCTS,HEAD,00000000,JUL,,51,"SLAUGHTER, FI",07,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,08,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,433,000",ANIMALS & PRODUCTS,HEAD,00000000,AUG,,51,"SLAUGHTER, FI",08,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,09,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,388,000",ANIMALS & PRODUCTS,HEAD,00000000,SEP,,51,"SLAUGHTER, FI",09,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,10,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,586,000",ANIMALS & PRODUCTS,HEAD,00000000,OCT,,51,"SLAUGHTER, FI",10,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,11,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,518,000",ANIMALS & PRODUCTS,HEAD,00000000,NOV,,51,"SLAUGHTER, FI",11,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,12,,VIRGINIA,9000,2010,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,409,000",ANIMALS & PRODUCTS,HEAD,00000000,DEC,,51,"SLAUGHTER, FI",12,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,01,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,594,000",ANIMALS & PRODUCTS,HEAD,00000000,JAN,,51,"SLAUGHTER, FI",01,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,02,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,183,000",ANIMALS & PRODUCTS,HEAD,00000000,FEB,,51,"SLAUGHTER, FI",02,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,03,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,146,000",ANIMALS & PRODUCTS,HEAD,00000000,MAR,,51,"SLAUGHTER, FI",03,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,04,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,235,000",ANIMALS & PRODUCTS,HEAD,00000000,APR,,51,"SLAUGHTER, FI",04,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,05,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,209,000",ANIMALS & PRODUCTS,HEAD,00000000,MAY,,51,"SLAUGHTER, FI",05,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,06,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,375,000",ANIMALS & PRODUCTS,HEAD,00000000,JUN,,51,"SLAUGHTER, FI",06,SURVEY,,VA,,
VIRGINIA,TOTAL,ALL PRODUCTION PRACTICES,07,,VIRGINIA,9000,2009,,SLAUGHTERED,STATE,,,"TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD",,TURKEYS,,NOT SPECIFIED,MONTHLY,UNITED STATES,2012-01-01 00:00:00,51,YOUNG,,POULTRY,"2,475,000",ANIMALS & PRODUCTS,HEAD,00000000,JUL,,51,"SLAUGHTER, FI",07,SURVEY,,VA,,
